UNIXTIME,DATE,TIME,RADIATION,TEMPERATURE,PRESSURE,HUMIDITY,WINDDIRECTION,SPEED,TIMESUNRISE,TIMESUNSET
1474689624,09-23-2016,18:00:24,405.0,55.0,30.425,68.8,49.64,22.5,06:12:00,18:18:00
1474689322,09-23-2016,17:55:22,622.0,55.0,30.448,68.8,8.34,22.5,06:12:00,18:13:00
1474689038,09-23-2016,17:50:38,811.0,55.0,30.444,10.1,42.63,33.7,06:12:00,18:18:00
1474688719,09-23-2016,17:45:19,289.58,55.0,30.442,10.1,64.78,11.2,06:12:00,18:18:00
1474688420,09-23-2016,17:40:20,106.7,54.0,30.362,100.0,94.37,45.0,06:12:00,18:18:00
1474688120,09-23-2016,17:35:20,125.8,54.0,30.349,100.0,65.0,33.7,06:12:00,18:13:00
1474687822,09-23-2016,17:30:22,289.58,55.0,30.527,100.0,68.48,22.5,06:12:00,18:13:00
1474687519,09-23-2016,17:25:19,149.8,55.0,30.422,68.8,18.72,11.2,06:12:00,18:18:00
1474687220,09-23-2016,17:20:20,124.2,54.4,30.446,100.0,49.85,7.87,06:12:00,18:18:00
1474686920,09-23-2016,17:15:20,107.4,55.0,30.391,100.0,30.63,33.7,06:12:00,18:18:00
1474686618,09-23-2016,17:10:18,129.2,55.0,30.441,100.0,65.8,22.5,06:12:00,18:18:00
1474686318,09-23-2016,17:05:18,176.9,56.0,30.409,68.8,70.28,33.7,06:12:00,18:18:00
1474686018,09-23-2016,17:00:18,208.5,55.0,30.386,100.0,41.2,6.75,06:12:00,18:18:00
1474685721,09-23-2016,16:55:21,256.8,55.0,30.393,68.8,108.63,18.73,06:12:00,18:18:00
1474685421,09-23-2016,16:50:21,279.7,55.0,30.491,68.8,91.66,6.75,06:12:00,18:18:00
1474685119,09-23-2016,16:45:19,269.0,55.0,30.357,100.0,75.14,33.7,06:12:00,18:18:00
1474684824,09-23-2016,16:40:24,355.6,56.0,30.462,100.0,45.74,33.7,06:12:00,18:18:00
1474684520,09-23-2016,16:35:20,392.3,56.0,30.405,100.0,74.06,7.87,06:12:00,18:18:00
1474684219,09-23-2016,16:30:19,493.8,54.4,30.492,100.0,300.65,5.62,06:12:00,18:18:00
1474683919,09-23-2016,16:25:19,494.4,56.0,30.36,100.0,92.08,11.25,06:12:00,18:13:00
1474683622,09-23-2016,16:20:22,347.6,56.0,30.488,99.0,64.91,45.0,06:12:00,18:13:00
1474683323,09-23-2016,16:15:23,302.8,56.0,30.482,99.0,54.16,33.7,06:12:00,18:18:00
1474683022,09-23-2016,16:10:22,299.9,56.0,30.48,99.0,32.23,9.0,06:12:00,18:18:00
1474682723,09-23-2016,16:05:23,249.8,56.0,30.466,99.0,70.67,45.0,06:12:00,18:13:00
1474682419,09-23-2016,16:00:19,267.7,57.0,30.456,99.0,65.43,12.37,06:12:00,18:13:00
1474682123,09-23-2016,15:55:23,479.2,57.0,30.388,68.8,359.83,7.87,06:12:00,18:18:00
1474681820,09-23-2016,15:50:20,809.6,57.0,30.436,68.8,42.35,22.5,06:12:00,18:18:00
1474681522,09-23-2016,15:45:22,634.6,57.0,30.451,97.0,33.66,7.87,06:12:00,18:18:00
1474681221,09-23-2016,15:40:21,111.52,57.0,30.4,97.0,84.6,18.73,06:12:00,18:18:00
1474680919,09-23-2016,15:35:19,289.58,58.0,30.394,96.0,43.84,5.62,06:12:00,18:18:00
1474680623,09-23-2016,15:30:23,947.1,58.0,30.35,94.0,43.32,13.5,06:12:00,18:18:00
1474680323,09-23-2016,15:25:23,152.77,58.0,30.436,93.0,66.02,33.7,06:12:00,18:18:00
1474680022,09-23-2016,15:20:22,142.64,59.0,30.388,92.0,100.37,5.62,06:12:00,18:18:00
1474679720,09-23-2016,15:15:20,124.54,54.4,30.371,91.0,25.39,10.12,06:12:00,18:18:00
1474679418,09-23-2016,15:10:18,846.3,60.0,30.492,83.0,31.72,45.0,06:12:00,18:18:00
1474679120,09-23-2016,15:05:20,868.5,61.0,30.449,80.0,123.12,5.62,06:12:00,18:18:00
1474678824,09-23-2016,15:00:24,946.3,61.0,30.33,68.8,94.26,22.5,06:12:00,18:18:00
1474678518,09-23-2016,14:55:18,795.2,61.0,30.404,79.0,61.73,45.0,06:12:00,18:18:00
1474678219,09-23-2016,14:50:19,289.58,62.0,30.439,81.0,125.94,6.75,06:12:00,18:18:00
1474677920,09-23-2016,14:45:20,236.1,61.0,30.469,68.8,183.44,22.5,06:12:00,18:18:00
1474677621,09-23-2016,14:40:21,432.56,61.0,30.432,80.0,348.0,45.0,06:12:00,18:18:00
1474677319,09-23-2016,14:35:19,246.84,60.0,30.358,81.0,106.18,22.5,06:12:00,18:18:00
1474677023,09-23-2016,14:30:23,225.69,60.0,30.458,83.0,138.58,5.62,06:12:00,18:18:00
1474676721,09-23-2016,14:25:21,158.58,60.0,30.479,81.0,122.44,7.87,06:12:00,18:18:00
1474676421,09-23-2016,14:20:21,289.58,60.0,30.379,81.0,167.42,33.7,06:12:00,18:18:00
1474676122,09-23-2016,14:15:22,113.1,60.0,30.347,83.0,140.55,45.0,06:12:00,18:13:00
1474675821,09-23-2016,14:10:21,117.45,60.0,30.399,82.0,131.23,5.62,06:12:00,18:18:00
1474675521,09-23-2016,14:05:21,146.35,60.0,30.365,82.0,127.75,6.75,06:12:00,18:18:00
1474675226,09-23-2016,14:00:26,196.76,60.0,30.362,81.0,138.26,7.87,06:12:00,18:18:00
1474674920,09-23-2016,13:55:20,289.58,60.0,30.517,68.8,100.04,6.75,06:12:00,18:18:00
1474674621,09-23-2016,13:50:21,19.69,60.0,30.382,83.0,79.8,18.73,06:12:00,18:18:00
1474674325,09-23-2016,13:45:25,234.07,60.0,30.439,84.0,90.99,6.75,06:12:00,18:18:00
1474674022,09-23-2016,13:40:22,780.8,59.0,30.42,85.0,181.99,45.0,06:12:00,18:18:00
1474673719,09-23-2016,13:35:19,289.58,59.0,30.43,83.0,141.74,11.25,06:12:00,18:18:00
1474673423,09-23-2016,13:30:23,212.64,60.0,30.509,84.0,63.75,45.0,06:12:00,18:18:00
1474673121,09-23-2016,13:25:21,201.73,60.0,30.41,83.0,138.76,10.12,06:12:00,18:18:00
1474672825,09-23-2016,13:20:25,188.92,60.0,30.442,82.0,111.5,9.0,06:12:00,18:18:00
1474672520,09-23-2016,13:15:20,134.27,60.0,30.405,82.0,102.37,9.0,06:12:00,18:18:00
1474672220,09-23-2016,13:10:20,153.38,61.0,30.507,82.0,109.84,5.62,06:12:00,18:18:00
1474671921,09-23-2016,13:05:21,289.58,61.0,30.434,82.0,63.37,9.0,06:12:00,18:18:00
1474671623,09-23-2016,13:00:23,229.99,62.0,30.436,82.0,67.49,33.7,06:12:00,18:18:00
1474671320,09-23-2016,12:55:20,307.8,61.0,30.374,82.0,130.32,7.87,06:12:00,18:18:00
1474671019,09-23-2016,12:50:19,393.29,61.0,30.393,83.0,29.23,5.62,06:12:00,18:13:00
1474670718,09-23-2016,12:45:18,412.59,60.0,30.344,86.0,95.87,6.75,06:12:00,18:18:00
1474670421,09-23-2016,12:40:21,289.58,60.0,30.417,85.0,6.28,33.7,06:12:00,18:18:00
1474670118,09-23-2016,12:35:18,29.83,60.0,30.491,85.0,110.22,7.87,06:12:00,18:18:00
1474669824,09-23-2016,12:30:24,259.37,60.0,30.463,85.0,73.39,6.75,06:12:00,18:18:00
1474669523,09-23-2016,12:25:23,222.39,60.0,30.453,85.0,119.22,7.87,06:12:00,18:18:00
1474669220,09-23-2016,12:20:20,181.93,61.0,30.477,85.0,121.03,12.37,06:12:00,18:18:00
1474668922,09-23-2016,12:15:22,179.84,61.0,30.362,85.0,111.97,6.75,06:12:00,18:18:00
1474668620,09-23-2016,12:10:20,248.27,62.0,30.536,82.0,124.92,5.62,06:12:00,18:18:00
1474668326,09-23-2016,12:05:26,587.78,62.0,30.525,85.0,127.16,15.75,06:12:00,18:18:00
1474668019,09-23-2016,12:00:19,13.28,60.0,30.507,89.0,55.83,7.87,06:12:00,18:18:00
1474667721,09-23-2016,11:55:21,786.09,59.0,30.522,91.0,100.02,11.25,06:12:00,18:18:00
1474667421,09-23-2016,11:50:21,289.58,59.0,30.442,94.0,73.51,33.7,06:12:00,18:18:00
1474667122,09-23-2016,11:45:22,665.15,58.0,30.497,94.0,63.16,5.62,06:12:00,18:18:00
1474666822,09-23-2016,11:40:22,289.58,59.0,30.522,94.0,81.71,45.0,06:12:00,18:18:00
1474666522,09-23-2016,11:35:22,454.01,59.0,30.466,94.0,56.99,6.75,06:12:00,18:18:00
1474666219,09-23-2016,11:30:19,10.21,59.0,30.468,94.0,55.28,7.87,06:12:00,18:18:00
1474665919,09-23-2016,11:25:19,625.34,60.0,30.481,93.0,93.7,7.87,06:12:00,18:18:00
1474665621,09-23-2016,11:20:21,700.9,61.0,30.471,92.0,59.46,9.0,06:12:00,18:18:00
1474665321,09-23-2016,11:15:21,12.36,61.0,30.516,87.0,38.02,10.12,06:12:00,18:18:00
1474665023,09-23-2016,11:10:23,289.58,62.0,30.457,83.0,58.62,11.25,06:12:00,18:18:00
1474664721,09-23-2016,11:05:21,289.58,63.0,30.476,84.0,127.34,10.12,06:12:00,18:18:00
1474664420,09-23-2016,11:00:20,496.0,63.0,30.505,83.0,148.11,9.0,06:12:00,18:18:00
1474664123,09-23-2016,10:55:23,10.7,62.0,30.512,85.0,131.91,10.12,06:12:00,18:18:00
1474663821,09-23-2016,10:50:21,11.13,54.4,30.374,87.0,60.13,45.0,06:12:00,18:18:00
1474663524,09-23-2016,10:45:24,996.62,54.4,30.511,87.0,36.5,22.5,06:12:00,18:18:00
1474663223,09-23-2016,10:40:23,981.65,61.0,30.441,85.0,49.56,11.25,06:12:00,18:18:00
1474662923,09-23-2016,10:35:23,891.65,62.0,30.391,85.0,62.82,45.0,06:12:00,18:18:00
1474662626,09-23-2016,10:30:26,565.81,62.0,30.497,87.0,136.39,11.25,06:12:00,18:18:00
1474662325,09-23-2016,10:25:25,481.7,62.0,30.46,90.0,172.81,9.0,06:12:00,18:13:00
1474662024,09-23-2016,10:20:24,289.58,61.0,30.554,68.8,131.67,14.62,06:12:00,18:18:00
1474661721,09-23-2016,10:15:21,907.94,61.0,30.434,92.0,157.79,5.62,06:12:00,18:18:00
1474661421,09-23-2016,10:10:21,912.75,60.0,30.476,68.8,146.93,9.0,06:12:00,18:18:00
1474661123,09-23-2016,10:05:23,928.91,59.0,30.435,94.0,157.1,45.0,06:12:00,18:18:00
1474660823,09-23-2016,10:00:23,802.11,59.0,30.366,68.8,120.89,16.87,06:12:00,18:18:00
1474660523,09-23-2016,09:55:23,753.65,58.0,30.397,97.0,127.81,13.5,06:12:00,18:18:00
1474660222,09-23-2016,09:50:22,80.22,58.0,30.534,100.0,72.3,22.5,06:12:00,18:13:00
1474659926,09-23-2016,09:45:26,289.58,57.0,30.411,10.1,138.22,10.12,06:12:00,18:18:00
1474659623,09-23-2016,09:40:23,551.89,57.0,30.426,10.1,70.77,5.62,06:12:00,18:18:00
1474659326,09-23-2016,09:35:26,826.05,56.0,30.485,10.1,98.4,10.12,06:12:00,18:18:00
1474659023,09-23-2016,09:30:23,717.26,55.0,30.451,10.1,123.31,9.0,06:12:00,18:18:00
1474658726,09-23-2016,09:25:26,803.58,55.0,30.446,100.0,55.47,45.0,06:12:00,18:18:00
1474658425,09-23-2016,09:20:25,289.58,55.0,30.509,100.0,71.45,33.7,06:12:00,18:18:00
1474658121,09-23-2016,09:15:21,232.9,55.0,30.462,100.0,21.48,5.62,06:12:00,18:18:00
1474657824,09-23-2016,09:10:24,227.87,55.0,30.453,100.0,16.09,7.87,06:12:00,18:18:00
1474657518,09-23-2016,09:05:18,157.22,55.0,30.498,100.0,107.21,7.87,06:12:00,18:18:00
1474657223,09-23-2016,09:00:23,174.95,55.0,30.573,100.0,35.66,6.75,06:12:00,18:18:00
1474656922,09-23-2016,08:55:22,289.58,54.0,30.45,100.0,15.45,5.62,06:12:00,18:18:00
1474656621,09-23-2016,08:50:21,289.58,54.0,30.459,99.0,71.11,22.5,06:12:00,18:13:00
1474656322,09-23-2016,08:45:22,149.97,55.0,30.476,99.0,75.75,5.62,06:12:00,18:18:00
1474656024,09-23-2016,08:40:24,143.4,55.0,30.519,99.0,49.8,7.87,06:12:00,18:18:00
1474655726,09-23-2016,08:35:26,179.84,55.0,30.49,99.0,49.8,33.7,06:12:00,18:18:00
1474655425,09-23-2016,08:30:25,159.68,55.0,30.477,100.0,120.92,9.0,06:12:00,18:18:00
1474655130,09-23-2016,08:25:30,211.62,55.0,30.42280884353741,68.8,114.54,18.73,06:12:00,18:18:00
1474654821,09-23-2016,08:20:21,113.9,55.0,30.453,100.0,160.38,7.87,06:12:00,18:18:00
1474654523,09-23-2016,08:15:23,189.55,55.0,30.425,10.1,106.77,45.0,06:12:00,18:18:00
1474654222,09-23-2016,08:10:22,317.76,54.0,30.503,10.1,103.24,11.25,06:12:00,18:18:00
1474653919,09-23-2016,08:05:19,420.58,54.4,30.42280884353741,10.1,58.32,5.62,06:12:00,18:18:00
1474653619,09-23-2016,08:00:19,316.31,53.0,30.427,10.1,128.07,10.12,06:12:00,18:18:00
1474653324,09-23-2016,07:55:24,289.58,53.0,30.468,10.1,94.04,5.62,06:12:00,18:13:00
1474653024,09-23-2016,07:50:24,289.58,54.4,30.466,10.1,140.24,22.5,06:12:00,18:18:00
1474652723,09-23-2016,07:45:23,154.81,52.0,30.528,10.1,130.68,11.2,06:12:00,18:18:00
1474652420,09-23-2016,07:40:20,143.49,52.0,30.474,100.0,120.66,11.2,06:12:00,18:18:00
1474652125,09-23-2016,07:35:25,118.02,53.0,30.293,10.1,167.41,6.75,06:12:00,18:18:00
1474651819,09-23-2016,07:30:19,289.58,53.0,30.4,10.1,84.09,33.7,06:12:00,18:18:00
1474651520,09-23-2016,07:25:20,928.5,53.0,30.476,10.1,63.76,22.5,06:12:00,18:18:00
1474651219,09-23-2016,07:20:19,865.6,53.0,30.401,10.1,88.99,6.75,06:12:00,18:18:00
1474650923,09-23-2016,07:15:23,625.3,53.0,30.415,10.1,41.66,11.2,06:12:00,18:18:00
1474650622,09-23-2016,07:10:22,521.8,53.0,30.52,100.0,100.72,11.2,06:12:00,18:18:00
1474650320,09-23-2016,07:05:20,289.58,53.0,30.411,100.0,143.69,45.0,06:12:00,18:18:00
1474650025,09-23-2016,07:00:25,573.7,53.0,30.418,100.0,89.85,33.7,06:12:00,18:18:00
1474649722,09-23-2016,06:55:22,345.6,53.0,30.344,100.0,56.8,45.0,06:12:00,18:18:00
1474649418,09-23-2016,06:50:18,266.5,53.0,30.38,100.0,91.2,22.5,06:12:00,18:18:00
1474649121,09-23-2016,06:45:21,180.6,53.0,30.506,68.8,118.15,11.2,06:12:00,18:18:00
1474648823,09-23-2016,06:40:23,121.7,53.0,30.45,100.0,128.48,5.62,06:12:00,18:18:00
1474648525,09-23-2016,06:35:25,986.0,53.0,30.392,100.0,93.36,22.5,06:12:00,18:18:00
1474648223,09-23-2016,06:30:23,289.58,53.0,30.513,100.0,109.53,33.7,06:12:00,18:18:00
1474647919,09-23-2016,06:25:19,289.58,53.0,30.468,100.0,117.67,11.2,06:12:00,18:18:00
1474647624,09-23-2016,06:20:24,477.0,53.0,30.481,100.0,164.9,11.2,06:12:00,18:18:00
1474647319,09-23-2016,06:15:19,310.0,53.0,30.495,100.0,121.43,11.2,06:12:00,18:18:00
1474647024,09-23-2016,06:10:24,175.0,52.0,30.413,68.8,212.59,22.5,06:12:00,18:18:00
1474646721,09-23-2016,06:05:21,155.0,52.0,30.489,99.0,131.98,10.0,06:12:00,18:18:00
1474646421,09-23-2016,06:00:21,127.0,52.0,30.429,99.0,128.2,33.7,06:12:00,18:18:00
1474646125,09-23-2016,05:55:25,124.0,52.0,30.369,99.0,127.88,22.5,06:12:00,18:18:00
1474645823,09-23-2016,05:50:23,122.0,52.0,30.455,99.0,111.23,22.5,06:12:00,18:18:00
1474645521,09-23-2016,05:45:21,289.58,52.0,30.468,99.0,113.38,22.5,06:12:00,18:18:00
1474645224,09-23-2016,05:40:24,126.0,52.0,30.382,99.0,116.35,45.0,06:12:00,18:18:00
1474644920,09-23-2016,05:35:20,124.0,52.0,30.446,98.0,158.5,33.7,06:12:00,18:18:00
1474644623,09-23-2016,05:30:23,124.0,52.0,30.452,98.0,156.19,22.5,06:12:00,18:18:00
1474644319,09-23-2016,05:25:19,122.0,52.0,30.426,98.0,155.44,5.62,06:12:00,18:18:00
1474644020,09-23-2016,05:20:20,289.58,52.0,30.42280884353741,97.0,160.22,33.7,06:12:00,18:18:00
1474643723,09-23-2016,05:15:23,127.0,52.0,30.526,97.0,153.17,5.62,06:12:00,18:18:00
1474643419,09-23-2016,05:10:19,125.0,52.0,30.424,96.0,115.75,45.0,06:12:00,18:18:00
1474643119,09-23-2016,05:05:19,289.58,52.0,30.471,95.0,101.32,33.7,06:12:00,18:18:00
1474642820,09-23-2016,05:00:20,122.0,52.0,30.369,94.0,130.64,10.0,06:12:00,18:18:00
1474642522,09-23-2016,04:55:22,125.0,51.0,30.423,92.0,138.87,11.2,06:12:00,18:18:00
1474642219,09-23-2016,04:50:19,126.0,51.0,30.399,68.8,182.56,11.2,06:12:00,18:13:00
1474641921,09-23-2016,04:45:21,123.0,51.0,30.423,89.0,182.56,33.7,06:12:00,18:18:00
1474641620,09-23-2016,04:40:20,126.0,51.0,30.438,89.0,182.57,11.2,06:12:00,18:18:00
1474641321,09-23-2016,04:35:21,125.0,50.0,30.455,88.0,183.28,11.2,06:12:00,18:18:00
1474641025,09-23-2016,04:30:25,124.0,50.0,30.434,90.0,183.97,33.7,06:12:00,18:18:00
1474640720,09-23-2016,04:25:20,124.0,54.4,30.401,91.0,183.87,22.5,06:12:00,18:18:00
1474640420,09-23-2016,04:20:20,126.0,50.0,30.443,92.0,177.2,45.0,06:12:00,18:18:00
1474640120,09-23-2016,04:15:20,124.0,50.0,30.367,92.0,152.12,22.5,06:12:00,18:18:00
1474639823,09-23-2016,04:10:23,125.0,50.0,30.439,93.0,151.79,22.5,06:12:00,18:18:00
1474639525,09-23-2016,04:05:25,124.0,50.0,30.398,68.8,157.91,18.73,06:12:00,18:13:00
1474639224,09-23-2016,04:00:24,122.0,50.0,30.401,93.0,143.64,33.7,06:12:00,18:18:00
1474638930,09-23-2016,03:55:30,123.0,50.0,30.369,92.0,147.69,18.73,06:12:00,18:18:00
1474638627,09-23-2016,03:50:27,122.0,50.0,30.442,91.0,172.95,33.7,06:12:00,18:18:00
1474638318,09-23-2016,03:45:18,126.0,51.0,30.38,90.0,169.68,45.0,06:12:00,18:18:00
1474638021,09-23-2016,03:40:21,122.0,51.0,30.389,89.0,172.08,22.5,06:12:00,18:18:00
1474637722,09-23-2016,03:35:22,123.0,51.0,30.463,68.8,122.64,22.5,06:12:00,18:18:00
1474637421,09-23-2016,03:30:21,125.0,54.4,30.332,88.0,112.34,33.7,06:12:00,18:18:00
1474637123,09-23-2016,03:25:23,123.0,51.0,30.438,89.0,120.67,11.2,06:12:00,18:18:00
1474636821,09-23-2016,03:20:21,123.0,51.0,30.364,90.0,141.08,11.2,06:12:00,18:18:00
1474636518,09-23-2016,03:15:18,125.0,51.0,30.386,90.0,167.55,22.5,06:12:00,18:13:00
1474636225,09-23-2016,03:10:25,124.0,54.4,30.462,68.8,169.99,45.0,06:12:00,18:18:00
1474635921,09-23-2016,03:05:21,123.0,50.0,30.402,91.0,186.48,5.62,06:12:00,18:18:00
1474635620,09-23-2016,03:00:20,125.0,50.0,30.502,90.0,187.08,7.87,06:12:00,18:18:00
1474635320,09-23-2016,02:55:20,122.0,50.0,30.545,90.0,189.05,45.0,06:12:00,18:18:00
1474635021,09-23-2016,02:50:21,123.0,50.0,30.369,90.0,184.82,5.62,06:12:00,18:13:00
1474634723,09-23-2016,02:45:23,289.58,49.0,30.432,90.0,175.12,5.62,06:12:00,18:18:00
1474634422,09-23-2016,02:40:22,121.0,49.0,30.409,90.0,179.25,45.0,06:12:00,18:18:00
1474634118,09-23-2016,02:35:18,126.0,49.0,30.504,91.0,180.7,18.73,06:12:00,18:18:00
1474633824,09-23-2016,02:30:24,124.0,49.0,30.435,91.0,169.53,5.62,06:12:00,18:13:00
1474633523,09-23-2016,02:25:23,122.0,54.4,30.433,93.0,164.82,45.0,06:12:00,18:18:00
1474633225,09-23-2016,02:20:25,125.0,50.0,30.396,94.0,164.44,45.0,06:12:00,18:18:00
1474632919,09-23-2016,02:15:19,123.0,50.0,30.482,68.8,145.95,45.0,06:12:00,18:18:00
1474632624,09-23-2016,02:10:24,125.0,50.0,30.393,93.0,57.35,33.7,06:12:00,18:13:00
1474632323,09-23-2016,02:05:23,124.0,54.4,30.422,94.0,112.72,45.0,06:12:00,18:18:00
1474632022,09-23-2016,02:00:22,123.0,50.0,30.386,68.8,77.26,18.73,06:12:00,18:18:00
1474631721,09-23-2016,01:55:21,289.58,51.0,30.456,94.0,105.61,22.5,06:12:00,18:18:00
1474631419,09-23-2016,01:50:19,123.0,51.0,30.47,93.0,151.96,33.7,06:12:00,18:13:00
1474631121,09-23-2016,01:45:21,122.0,51.0,30.465,88.0,115.55,33.7,06:12:00,18:18:00
1474630819,09-23-2016,01:40:19,123.0,51.0,30.417,88.0,187.25,33.7,06:12:00,18:18:00
1474630524,09-23-2016,01:35:24,124.0,51.0,30.391,88.0,187.15,45.0,06:12:00,18:18:00
1474630222,09-23-2016,01:30:22,124.0,52.0,30.434,88.0,191.5,5.62,06:12:00,18:18:00
1474629924,09-23-2016,01:25:24,123.0,52.0,30.376,86.0,189.1,5.62,06:12:00,18:18:00
1474629624,09-23-2016,01:20:24,128.0,52.0,30.426,85.0,184.16,5.62,06:12:00,18:18:00
1474629322,09-23-2016,01:15:22,125.0,52.0,30.463,85.0,166.34,5.62,06:12:00,18:18:00
1474629018,09-23-2016,01:10:18,123.0,54.4,30.534,84.0,166.02,45.0,06:12:00,18:18:00
1474628723,09-23-2016,01:05:23,127.0,54.4,30.38,85.0,184.53,7.87,06:12:00,18:18:00
1474628426,09-23-2016,01:00:26,126.0,52.0,30.415,85.0,186.7,10.12,06:12:00,18:13:00
1474628124,09-23-2016,00:55:24,121.0,52.0,30.448,87.0,192.18,6.75,06:12:00,18:18:00
1474627819,09-23-2016,00:50:19,125.0,52.0,30.498,88.0,192.04,12.37,06:12:00,18:18:00
1474627526,09-23-2016,00:45:26,289.58,52.0,30.477,88.0,194.19,11.25,06:12:00,18:18:00
1474627220,09-23-2016,00:40:20,128.0,52.0,30.378,88.0,176.48,9.0,06:12:00,18:18:00
1474626924,09-23-2016,00:35:24,121.0,52.0,30.464,87.0,167.19,12.37,06:12:00,18:18:00
1474626619,09-23-2016,00:30:19,123.0,53.0,30.44,68.8,167.21,5.62,06:12:00,18:18:00
1474626322,09-23-2016,00:25:22,123.0,53.0,30.564,87.0,169.46,6.75,06:12:00,18:18:00
1474626021,09-23-2016,00:20:21,289.58,53.0,30.458,88.0,167.82,5.62,06:12:00,18:18:00
1474625421,09-23-2016,00:10:21,125.0,53.0,30.427,87.0,169.65,5.62,06:12:00,18:18:00
1474625126,09-23-2016,00:05:26,125.0,53.0,30.455,84.0,165.32,10.12,06:12:00,18:18:00
1474624821,09-23-2016,00:00:21,124.0,53.0,30.462,86.0,184.1,6.75,06:12:00,18:18:00
1474624523,09-22-2016,23:55:23,122.0,53.0,30.454,87.0,180.16,7.87,06:11:00,18:19:00
1474624222,09-22-2016,23:50:22,123.0,53.0,30.484,87.0,155.01,7.87,06:11:00,18:19:00
1474623922,09-22-2016,23:45:22,289.58,54.4,30.424,86.0,192.74,5.62,06:11:00,18:19:00
1474623619,09-22-2016,23:40:19,124.0,53.0,30.494,86.0,140.21,6.75,06:11:00,18:19:00
1474623318,09-22-2016,23:35:18,126.0,53.0,30.418,86.0,145.42,18.73,06:11:00,18:19:00
1474623019,09-22-2016,23:30:19,125.0,53.0,30.366,85.0,170.47,6.75,06:11:00,18:19:00
1474622722,09-22-2016,23:25:22,123.0,53.0,30.457,68.8,166.44,5.62,06:11:00,18:19:00
1474622420,09-22-2016,23:20:20,123.0,53.0,30.521,84.0,120.02,6.75,06:11:00,18:19:00
1474622124,09-22-2016,23:15:24,124.0,53.0,30.52,68.8,169.02,10.12,06:11:00,18:19:00
1474621820,09-22-2016,23:10:20,125.0,53.0,30.425,85.0,178.23,10.12,06:11:00,18:19:00
1474621527,09-22-2016,23:05:27,122.0,53.0,30.42280884353741,86.0,180.36,9.0,06:11:00,18:19:00
1474621223,09-22-2016,23:00:23,125.0,53.0,30.502,88.0,151.77,45.0,06:11:00,18:19:00
1474620922,09-22-2016,22:55:22,125.0,53.0,30.494,89.0,130.2,45.0,06:11:00,18:19:00
1474620623,09-22-2016,22:50:23,127.0,54.0,30.474,89.0,35.14,33.7,06:11:00,18:13:00
1474620320,09-22-2016,22:45:20,127.0,54.0,30.434,86.0,89.01,11.2,06:11:00,18:19:00
1474620020,09-22-2016,22:40:20,126.0,54.0,30.478,85.0,118.05,22.5,06:11:00,18:19:00
1474619727,09-22-2016,22:35:27,124.0,54.0,30.417,86.0,134.85,45.0,06:11:00,18:19:00
1474619421,09-22-2016,22:30:21,125.0,54.4,30.469,85.0,116.46,33.7,06:11:00,18:19:00
1474619121,09-22-2016,22:25:21,123.0,54.0,30.424,86.0,118.54,22.5,06:11:00,18:19:00
1474618825,09-22-2016,22:20:25,128.0,54.4,30.483,84.0,138.83,33.7,06:11:00,18:19:00
1474618526,09-22-2016,22:15:26,289.58,54.0,30.419,68.8,120.8,6.75,06:11:00,18:19:00
1474618225,09-22-2016,22:10:25,289.58,54.0,30.503,83.0,127.49,5.62,06:11:00,18:19:00
1474617921,09-22-2016,22:05:21,123.0,54.0,30.482,68.8,131.05,33.7,06:11:00,18:19:00
1474617622,09-22-2016,22:00:22,124.0,54.4,30.471,83.0,180.44,7.87,06:11:00,18:19:00
1474617322,09-22-2016,21:55:22,130.0,54.4,30.496,83.0,142.03,6.75,06:11:00,18:19:00
1474617023,09-22-2016,21:50:23,124.0,54.0,30.517,84.0,131.23,45.0,06:11:00,18:19:00
1474616720,09-22-2016,21:45:20,289.58,54.0,30.442,85.0,138.18,5.62,06:11:00,18:19:00
1474616421,09-22-2016,21:40:21,126.0,54.0,30.439,84.0,134.25,14.62,06:11:00,18:19:00
1474616124,09-22-2016,21:35:24,289.58,54.0,30.406,83.0,129.48,12.37,06:11:00,18:19:00
1474615825,09-22-2016,21:30:25,289.58,54.4,30.432,83.0,167.92,6.75,06:11:00,18:13:00
1474615522,09-22-2016,21:25:22,128.0,54.0,30.468,83.0,140.74,7.87,06:11:00,18:19:00
1474615223,09-22-2016,21:20:23,126.0,54.0,30.484,84.0,188.98,9.0,06:11:00,18:19:00
1474614936,09-22-2016,21:15:36,128.0,54.0,30.429,85.0,151.95,22.5,06:11:00,18:19:00
1474614623,09-22-2016,21:10:23,289.58,54.0,30.504,85.0,114.25,22.5,06:11:00,18:19:00
1474614321,09-22-2016,21:05:21,124.0,54.0,30.467,85.0,112.29,33.7,06:11:00,18:19:00
1474614025,09-22-2016,21:00:25,127.0,53.0,30.417,85.0,152.78,22.5,06:11:00,18:19:00
1474613721,09-22-2016,20:55:21,123.0,53.0,30.47,84.0,154.45,6.75,06:11:00,18:19:00
1474613425,09-22-2016,20:50:25,124.0,53.0,30.422,85.0,157.83,7.87,06:11:00,18:19:00
1474613119,09-22-2016,20:45:19,122.0,53.0,30.37,85.0,166.09,10.12,06:11:00,18:19:00
1474612822,09-22-2016,20:40:22,121.0,53.0,30.402,85.0,167.33,9.0,06:11:00,18:19:00
1474612520,09-22-2016,20:35:20,124.0,53.0,30.493,87.0,162.53,12.37,06:11:00,18:19:00
