UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1474649121,09-23-2016,06:45:21,18.06,53.0,30.506328402740284,,118.15,1.12,06:12:00,18:18:00
1474648823,09-23-2016,06:40:23,12.17,53.0,30.44995127984492,100.0,128.48,5.62,06:12:00,18:18:00
1474648525,2016-09-23,06:35:25,9.86,53.0,30.392415245444425,100.0,93.36,2.25,06:12:00,18:18:00
1474648223,09-23-2016,06:30:23,,53.0,30.512502083941747,100.0,109.53,3.37,06:12:00,18:18:00
1474647919,09-23-2016,06:25:19,,53.0,30.468356756172568,100.0,117.67,1.12,06:12:00,18:18:00
1474647624,09-23-2016,06:20:24,47.699999999999996,53.0,30.481192355445348,100.0,164.9,1.12,06:12:00,18:18:00
1474647319,09-23-2016,06:15:19,3.1,53.0,30.494595105285637,100.0,121.43,1.12,06:12:00,18:18:00
1474647024,23/09/2016,06:10:24,1.75,52.0,30.413105064678778,,212.59,2.25,06:12:00,18:18:00
1474646721,23/09/2016,06:05:21,1.55,52.0,30.48948686775781,99.0,131.98,0.0,06:12:00,18:18:00
1474646421,2016-09-23,06:00:21,1.27,520.0,30.42891951646735,99.0,128.2,3.37,06:12:00,18:18:00
1474646125,09-23-2016,05:55:25,1.24,52.0,30.369042443829095,99.0,127.88,2.25,06:12:00,18:18:00
1474645823,23/09/2016,05:50:23,1.22,52.0,30.454668282372438,99.0,111.23,2.25,06:12:00,18:18:00
1474645521,23/09/2016,05:45:21,,52.0,30.468279189982162,99.0,113.38,2.25,06:12:00,18:18:00
1474645224,2016-09-23,05:40:24,1.26,52.0,30.3821233611139,99.0,116.35,4.5,06:12:00,18:18:00
1474644920,09-23-2016,05:35:20,1.24,52.0,30.445598393881067,98.0,158.5,3.37,06:12:00,18:18:00
1474644623,09-23-2016,05:30:23,1.24,52.0,30.452197622870454,98.0,156.19,2.25,06:12:00,18:18:00
1474644319,2016-09-23,05:25:19,1.22,52.0,30.426269512946078,98.0,155.44,5.62,06:12:00,18:18:00
1474644020,23/09/2016,05:20:20,,52.0,,97.0,160.22,3.37,06:12:00,18:18:00
1474643723,23/09/2016,05:15:23,1.27,52.0,30.52628721932623,97.0,153.17,5.62,06:12:00,18:18:00
1474643419,09-23-2016,05:10:19,1.25,52.0,30.42351148617581,96.0,115.75,4.5,06:12:00,18:18:00
1474643119,2016-09-23,05:05:19,,52.0,30.470664614150138,95.0,101.32,3.37,06:12:00,18:18:00
1474642820,2016-09-23,05:00:20,1.22,52.0,30.368662376633004,94.0,130.64,0.0,06:12:00,18:18:00
1474642522,09-23-2016,04:55:22,1.25,51.0,30.42331720276779,92.0,138.87,1.12,06:12:00,18:18:00
1474642219,2016-09-23,04:50:19,12.6,51.0,30.39858441202417,,182.56,1.12,06:12:00,18:13:00
1474641921,23/09/2016,04:45:21,12.3,51.0,30.42257154458513,89.0,182.56,3.37,06:12:00,18:18:00
1474641620,09-23-2016,04:40:20,1.26,51.0,30.438177988151196,89.0,182.57,1.12,06:12:00,18:18:00
1474641321,2016-09-23,04:35:21,1.25,50.0,30.455100133978267,88.0,183.28,1.12,06:12:00,18:18:00
1474641025,23/09/2016,04:30:25,1.24,50.0,30.433588731412122,90.0,183.97,3.37,06:12:00,18:18:00
1474640720,23/09/2016,04:25:20,1.24,,30.40115990040783,91.0,183.87,2.25,06:12:00,18:18:00
1474640420,2016-09-23,04:20:20,1.26,50.0,30.44340916863533,92.0,177.2,4.5,06:12:00,18:18:00
1474640120,09-23-2016,04:15:20,1.24,50.0,30.367026325317426,92.0,152.12,2.25,06:12:00,18:18:00
1474639823,23/09/2016,04:10:23,1.25,50.0,30.43905419409844,93.0,151.79,2.25,06:12:00,18:18:00
1474639525,2016-09-23,04:05:25,1.24,50.0,30.398127256241242,,157.91,,06:12:00,18:13:00
1474639224,23/09/2016,04:00:24,12.2,50.0,30.401294006493654,93.0,143.64,3.37,06:12:00,18:18:00
1474638930,2016-09-23,03:55:30,12.3,50.0,30.36919984752176,92.0,147.69,,06:12:00,18:18:00
1474638627,2016-09-23,03:50:27,1.22,50.0,30.44187433481569,91.0,172.95,3.37,06:12:00,18:18:00
1474638318,2016-09-23,03:45:18,1.26,51.0,30.379604448910253,90.0,169.68,4.5,06:12:00,18:18:00
1474638021,09-23-2016,03:40:21,1.22,51.0,30.388756161344546,89.0,172.08,2.25,06:12:00,18:18:00
1474637722,09-23-2016,03:35:22,1.23,51.0,30.463126855775986,,122.64,2.25,06:12:00,18:18:00
1474637421,2016-09-23,03:30:21,1.25,,30.331867090319108,88.0,112.34,3.37,06:12:00,18:18:00
1474637123,09-23-2016,03:25:23,1.23,51.0,30.43752235025745,89.0,120.67,1.12,06:12:00,18:18:00
1474636821,23/09/2016,03:20:21,1.23,51.0,30.364322885560153,90.0,141.08,1.12,06:12:00,18:18:00
1474636518,2016-09-23,03:15:18,1.25,51.0,30.386407530750645,90.0,167.55,2.25,06:12:00,18:13:00
1474636225,09-23-2016,03:10:25,1.24,,30.462263390798636,,169.99,4.5,06:12:00,18:18:00
1474635921,09-23-2016,03:05:21,1.23,50.0,30.402023245386573,91.0,186.48,5.62,06:12:00,18:18:00
1474635620,09-23-2016,03:00:20,1.25,50.0,30.501785385210773,90.0,187.08,7.87,06:12:00,18:18:00
1474635320,2016-09-23,02:55:20,12.2,50.0,30.54538689098916,90.0,189.05,4.5,06:12:00,18:18:00
1474635021,2016-09-23,02:50:21,1.23,50.0,30.36886653019333,90.0,184.82,5.62,06:12:00,18:13:00
1474634723,09-23-2016,02:45:23,,49.0,30.43164200710086,90.0,175.12,5.62,06:12:00,18:18:00
1474634422,2016-09-23,02:40:22,1.21,49.0,30.408882396902545,90.0,179.25,4.5,06:12:00,18:18:00
1474634118,09-23-2016,02:35:18,1.26,49.0,30.50421616376271,91.0,180.7,,06:12:00,18:18:00
1474633824,09-23-2016,02:30:24,1.24,49.0,30.435151767893558,91.0,169.53,5.62,06:12:00,18:13:00
1474633523,23/09/2016,02:25:23,1.22,,30.433399603874744,93.0,164.82,4.5,06:12:00,18:18:00
1474633225,09-23-2016,02:20:25,1.25,50.0,30.395606825118147,94.0,164.44,4.5,06:12:00,18:18:00
1474632919,2016-09-23,02:15:19,1.23,50.0,30.482494653272,,145.95,4.5,06:12:00,18:18:00
1474632624,2016-09-23,02:10:24,1.25,50.0,30.39287476010367,93.0,57.35,3.37,06:12:00,18:13:00
1474632323,23/09/2016,02:05:23,1.24,,30.42209437001858,94.0,112.72,4.5,06:12:00,18:18:00
1474632022,23/09/2016,02:00:22,1.23,50.0,30.385871924980936,,77.26,,06:12:00,18:18:00
1474631721,2016-09-23,01:55:21,,51.0,30.455837380505507,94.0,105.61,2.25,06:12:00,18:18:00
1474631419,09-23-2016,01:50:19,1.23,51.0,30.46981281744396,93.0,151.96,3.37,06:12:00,18:13:00
1474631121,23/09/2016,01:45:21,1.22,51.0,30.465471718999677,88.0,115.55,3.37,06:12:00,18:18:00
1474630819,09-23-2016,01:40:19,1.23,51.0,30.416857685344457,88.0,187.25,3.37,06:12:00,18:18:00
1474630524,23/09/2016,01:35:24,1.24,51.0,30.39138835747332,88.0,187.15,4.5,06:12:00,18:18:00
1474630222,09-23-2016,01:30:22,1.24,52.0,30.43397932276197,88.0,191.5,5.62,06:12:00,18:18:00
1474629924,09-23-2016,01:25:24,1.23,52.0,30.37616521813669,86.0,189.1,5.62,06:12:00,18:18:00
1474629624,2016-09-23,01:20:24,1.28,52.0,30.42567093392047,85.0,184.16,5.62,06:12:00,18:18:00
1474629322,09-23-2016,01:15:22,12.5,52.0,30.462876386120552,85.0,166.34,5.62,06:12:00,18:18:00
1474629018,09-23-2016,01:10:18,12.3,,30.53386824402991,84.0,166.02,4.5,06:12:00,18:18:00
1474628723,2016-09-23,01:05:23,1.27,,30.380054633869005,85.0,184.53,7.87,06:12:00,18:18:00
1474628426,09-23-2016,01:00:26,1.26,52.0,30.415430824023872,85.0,186.7,10.12,06:12:00,18:13:00
1474628124,2016-09-23,00:55:24,1.21,52.0,30.448155555915317,87.0,192.18,6.75,06:12:00,18:18:00
1474627819,2016-09-23,00:50:19,1.25,52.0,30.497871229619232,88.0,192.04,12.37,06:12:00,18:18:00
1474627526,09-23-2016,00:45:26,,52.0,30.476556346375563,88.0,194.19,11.25,06:12:00,18:18:00
1474627220,2016-09-23,00:40:20,1.28,52.0,30.37829725629334,88.0,176.48,9.0,06:12:00,18:18:00
1474626924,09-23-2016,00:35:24,1.21,52.0,30.4641898977557,87.0,167.19,12.37,06:12:00,18:18:00
1474626619,09-23-2016,00:30:19,1.23,53.0,30.4401071103722,,167.21,5.62,06:12:00,18:18:00
1474626322,09-23-2016,00:25:22,1.23,53.0,30.56388190146119,87.0,169.46,6.75,06:12:00,18:18:00
1474626021,09-23-2016,00:20:21,,53.0,30.45839068996145,88.0,167.82,5.62,06:12:00,18:18:00
1474625421,2016-09-23,00:10:21,1.25,53.0,30.42668229327797,87.0,169.65,5.62,06:12:00,18:18:00
1474625126,23/09/2016,00:05:26,1.25,53.0,30.45540016756729,84.0,165.32,10.12,06:12:00,18:18:00
1474624821,09-23-2016,00:00:21,1.24,53.0,30.462044939374938,86.0,184.1,6.75,06:12:00,18:18:00
1474624523,22/09/2016,23:55:23,1.22,53.0,30.45357577510669,87.0,180.16,7.87,06:11:00,18:19:00
1474624222,09-22-2016,23:50:22,1.23,53.0,30.48425413522333,87.0,155.01,7.87,06:11:00,18:19:00
1474623922,2016-09-22,23:45:22,,,30.423611077535355,860.0,192.74,5.62,06:11:00,18:19:00
1474623619,09-22-2016,23:40:19,1.24,530.0,30.49415216224095,86.0,140.21,6.75,06:11:00,18:19:00
1474623318,2016-09-22,23:35:18,1.26,53.0,30.418185781134884,86.0,145.42,,06:11:00,18:19:00
1474623019,09-22-2016,23:30:19,1.25,53.0,30.365825754230418,85.0,170.47,6.75,06:11:00,18:19:00
1474622722,2016-09-22,23:25:22,1.23,53.0,30.456695184760335,,166.44,5.62,06:11:00,18:19:00
1474622420,22/09/2016,23:20:20,1.23,53.0,30.52138951784004,84.0,120.02,6.75,06:11:00,18:19:00
1474622124,09-22-2016,23:15:24,1.24,53.0,30.519587375685102,,169.02,10.12,06:11:00,18:19:00
1474621820,22/09/2016,23:10:20,1.25,53.0,30.425313256634535,85.0,178.23,10.12,06:11:00,18:19:00
1474621527,22/09/2016,23:05:27,1.22,53.0,,86.0,180.36,9.0,06:11:00,18:19:00
1474621223,2016-09-22,23:00:23,1.25,53.0,30.50223135862959,88.0,151.77,4.5,06:11:00,18:19:00
1474620922,22/09/2016,22:55:22,12.5,53.0,30.49351164224044,89.0,130.2,4.5,06:11:00,18:19:00
1474620623,09-22-2016,22:50:23,1.27,54.0,30.47373739307606,89.0,35.14,3.37,06:11:00,18:13:00
1474620320,09-22-2016,22:45:20,1.27,54.0,30.43417319718991,86.0,89.01,1.12,06:11:00,18:19:00
1474620020,22/09/2016,22:40:20,1.26,54.0,30.478486793494696,85.0,118.05,2.25,06:11:00,18:19:00
1474619727,2016-09-22,22:35:27,1.24,54.0,30.416766925006073,86.0,134.85,4.5,06:11:00,18:19:00
1474619421,2016-09-22,22:30:21,1.25,,30.46903856433053,85.0,116.46,3.37,06:11:00,18:19:00
1474619121,2016-09-22,22:25:21,1.23,54.0,30.424089220116944,86.0,118.54,2.25,06:11:00,18:19:00
1474618825,09-22-2016,22:20:25,1.28,,30.48317226459181,84.0,138.83,3.37,06:11:00,18:19:00
1474618526,22/09/2016,22:15:26,,54.0,30.419243823478073,,120.8,6.75,06:11:00,18:19:00
1474618225,09-22-2016,22:10:25,,54.0,30.502952586424424,83.0,127.49,5.62,06:11:00,18:19:00
1474617921,09-22-2016,22:05:21,1.23,54.0,30.482449617246694,,131.05,3.37,06:11:00,18:19:00
1474617622,09-22-2016,22:00:22,1.24,,30.470968950119964,83.0,180.44,7.87,06:11:00,18:19:00
1474617322,2016-09-22,21:55:22,1.3,,30.495844738773005,83.0,142.03,6.75,06:11:00,18:19:00
1474617023,09-22-2016,21:50:23,1.24,54.0,30.517096323950597,840.0,131.23,4.5,06:11:00,18:19:00
1474616720,22/09/2016,21:45:20,,54.0,30.441828396717526,85.0,138.18,5.62,06:11:00,18:19:00
1474616421,22/09/2016,21:40:21,1.26,54.0,30.438836204019807,84.0,134.25,14.62,06:11:00,18:19:00
1474616124,2016-09-22,21:35:24,,54.0,30.405620576782812,83.0,129.48,12.37,06:11:00,18:19:00
1474615825,2016-09-22,21:30:25,,,30.431603497666412,83.0,167.92,6.75,06:11:00,18:13:00
1474615522,2016-09-22,21:25:22,1.28,54.0,30.467747899957025,83.0,140.74,7.87,06:11:00,18:19:00
1474615223,09-22-2016,21:20:23,1.26,54.0,30.48410838131651,84.0,188.98,9.0,06:11:00,18:19:00
1474614936,22/09/2016,21:15:36,1.28,54.0,30.429133033538033,85.0,151.95,2.25,06:11:00,18:19:00
1474614623,22/09/2016,21:10:23,,54.0,30.50400183754,85.0,114.25,2.25,06:11:00,18:19:00
1474614321,09-22-2016,21:05:21,1.24,54.0,30.46700800440756,85.0,112.29,3.37,06:11:00,18:19:00
1474614025,22/09/2016,21:00:25,1.27,53.0,30.416963300297493,85.0,152.78,2.25,06:11:00,18:19:00
1474613721,2016-09-22,20:55:21,12.3,53.0,30.469684558115468,84.0,154.45,6.75,06:11:00,18:19:00
1474613425,22/09/2016,20:50:25,1.24,53.0,30.421602873185787,85.0,157.83,7.87,06:11:00,18:19:00
1474613119,2016-09-22,20:45:19,1.22,530.0,30.37024391813895,85.0,166.09,10.12,06:11:00,18:19:00
1474612822,2016-09-22,20:40:22,1.21,53.0,30.401734968003257,85.0,167.33,9.0,06:11:00,18:19:00
1474612520,22/09/2016,20:35:20,1.24,53.0,30.493148439058327,87.0,162.53,12.37,06:11:00,18:19:00
1474612222,22/09/2016,20:30:22,1.26,53.0,30.58422778035119,89.0,137.63,12.37,06:11:00,18:19:00
1474611918,22/09/2016,20:25:18,1.21,,30.49056391905606,89.0,176.05,9.0,06:11:00,18:19:00
1474611620,22/09/2016,20:20:20,1.26,53.0,30.41085726699619,89.0,165.6,4.5,06:11:00,18:19:00
1474611323,09-22-2016,20:15:23,1.22,53.0,30.4146580892954,88.0,145.96,7.87,06:11:00,18:19:00
1474611020,09-22-2016,20:10:20,1.25,53.0,30.50972574452013,88.0,155.5,5.62,06:11:00,18:19:00
1474610721,22/09/2016,20:05:21,1.25,53.0,30.409196510902675,87.0,156.17,5.62,06:11:00,18:19:00
1474610421,2016-09-22,20:00:21,1.23,53.0,30.469855537869737,87.0,154.86,7.87,06:11:00,18:13:00
1474610119,2016-09-22,19:55:19,,53.0,30.57466835965206,87.0,151.48,4.5,06:11:00,18:19:00
1474609820,22/09/2016,19:50:20,1.24,53.0,30.472533926032757,85.0,154.83,,06:11:00,18:19:00
1474609521,09-22-2016,19:45:21,1.25,53.0,30.410557243575738,86.0,114.53,5.62,06:11:00,18:19:00
1474609225,22/09/2016,19:40:25,1.26,52.0,30.445861553803386,91.0,108.77,3.37,06:11:00,18:19:00
1474608921,2016-09-22,19:35:21,1.23,53.0,,97.0,54.21,3.37,06:11:00,18:19:00
1474608619,2016-09-22,19:30:19,1.27,53.0,30.498712325982172,97.0,356.53,3.37,06:11:00,18:19:00
1474608024,2016-09-22,19:20:24,1.24,53.0,30.391968125303514,95.0,0.11,7.87,06:11:00,18:19:00
1474607721,09-22-2016,19:15:21,1.2,53.0,30.393454865425575,95.0,108.7,6.75,06:11:00,18:19:00
1474607422,09-22-2016,19:10:22,1.24,52.0,30.322378249332,96.0,85.26,15.75,06:11:00,18:19:00
1474607122,2016-09-22,19:05:22,12.2,52.0,30.368443915426347,,58.11,5.62,06:11:00,18:13:00
1474606823,22/09/2016,19:00:23,1.25,52.0,30.386659602605786,99.0,83.78,9.0,06:11:00,18:19:00
1474606522,22/09/2016,18:55:22,1.27,52.0,30.31315119331359,99.0,115.99,11.25,06:11:00,18:19:00
1474606223,22/09/2016,18:50:23,1.24,53.0,30.40523679867535,98.0,44.95,6.75,06:11:00,18:19:00
1474605923,22/09/2016,18:45:23,1.22,53.0,30.444192970407073,98.0,114.05,5.62,06:11:00,18:19:00
1474605621,09-22-2016,18:40:21,1.21,53.0,30.384380170998924,98.0,69.18,3.37,06:11:00,18:19:00
1474605322,09-22-2016,18:35:22,1.27,53.0,30.516343485804136,97.0,39.06,10.12,06:11:00,18:19:00
1474605023,22/09/2016,18:30:23,1.35,,30.43638806997275,970.0,151.05,6.75,06:11:00,18:19:00
1474604722,09-22-2016,18:25:22,3.07,53.0,30.344464003113213,96.0,25.82,7.87,06:11:00,18:13:00
1474604419,09-22-2016,18:20:19,3.01,53.0,30.49643375930814,96.0,58.42,6.75,06:11:00,18:19:00
1474604120,22/09/2016,18:15:20,5.53,54.0,30.41455519188744,95.0,63.5,7.87,06:11:00,18:19:00
1474603822,09-22-2016,18:10:22,,54.0,30.425266922117675,94.0,179.52,10.12,06:11:00,18:19:00
1474603523,09-22-2016,18:05:23,8.35,55.0,30.399760324766657,92.0,25.19,7.87,06:11:00,18:19:00
1474603219,09-22-2016,18:00:19,27.62,560.0,30.464442049629444,89.0,60.52,9.0,06:11:00,18:19:00
1474602921,2016-09-22,17:55:21,26.71,57.0,30.448563402695655,86.0,68.83,7.87,06:11:00,18:19:00
1474602619,09-22-2016,17:50:19,78.18,59.0,30.40533320452054,82.0,63.89,4.5,06:11:00,18:13:00
1474602323,22/09/2016,17:45:23,65.88,58.0,30.388004533285315,67.0,82.62,6.75,06:11:00,18:19:00
1474602048,2016-09-22,17:40:48,64.01,57.0,30.441318195656248,,351.19,2.25,06:11:00,18:19:00
1474601725,22/09/2016,17:35:25,197.41,58.0,30.39865661074609,86.0,24.9,6.75,06:11:00,18:19:00
1474601418,2016-09-22,17:30:18,193.61,59.0,30.39918408615146,83.0,48.93,7.87,06:11:00,18:19:00
1474601118,09-22-2016,17:25:18,159.54,60.0,30.34996491053939,79.0,10.89,2.25,06:11:00,18:19:00
1474600820,22/09/2016,17:20:20,1817.6,,30.452027156746038,77.0,51.59,6.75,06:11:00,18:19:00
1474600519,09-22-2016,17:15:19,210.72,60.0,30.44202891976319,80.0,56.87,5.62,06:11:00,18:19:00
1474600224,22/09/2016,17:10:24,,60.0,30.39677494437031,,69.04,4.5,06:11:00,18:19:00
1474599924,22/09/2016,17:05:24,261.3,,30.467974747974385,77.0,216.36,4.5,06:11:00,18:19:00
1474599622,2016-09-22,17:00:22,287.02,62.0,30.478904093305058,71.0,9.62,12.37,06:11:00,18:13:00
1474599320,22/09/2016,16:55:20,306.33,63.0,30.363719885831784,56.0,47.49,6.75,06:11:00,18:19:00
1474599023,2016-09-22,16:50:23,317.37,,30.517253291965062,58.0,142.09,7.87,06:11:00,18:19:00
1474598723,09-22-2016,16:45:23,353.84,62.0,30.33086426644184,75.0,26.48,6.75,06:11:00,18:19:00
1474598422,2016-09-22,16:40:22,424.72,64.0,30.48251615101223,,134.33,4.5,06:11:00,18:19:00
1474598120,2016-09-22,16:35:20,4091.1000000000004,64.0,30.370952297372604,53.0,127.79,12.37,06:11:00,18:19:00
1474597822,2016-09-22,16:30:22,423.49,64.0,30.528601846460145,59.0,78.96,5.62,06:11:00,18:19:00
1474597519,2016-09-22,16:25:19,455.2,,30.40898755089389,52.0,144.34,5.62,06:11:00,18:19:00
1474597221,2016-09-22,16:20:21,470.3,66.0,30.470718647426988,49.0,122.65,4.5,06:11:00,18:19:00
1474596922,09-22-2016,16:15:22,490.14,67.0,30.404725701055913,49.0,93.8,4.5,06:11:00,18:19:00
1474596619,22/09/2016,16:10:19,514.49,,30.45121298179903,50.0,110.94,10.12,06:11:00,18:19:00
1474596319,09-22-2016,16:05:19,538.58,67.0,30.540954887950733,48.0,177.59,12.37,06:11:00,18:19:00
1474596018,22/09/2016,16:00:18,551.2,67.0,30.422246850449508,48.0,137.32,14.62,06:11:00,18:19:00
1474595722,09-22-2016,15:55:22,569.29,68.0,30.453133141991984,,129.03,9.0,06:11:00,18:19:00
1474595421,09-22-2016,15:50:21,577.82,69.0,30.41567573823663,41.0,135.67,,06:11:00,18:19:00
1474595118,09-22-2016,15:45:18,607.92,69.0,30.373541918744444,42.0,131.21,10.12,06:11:00,18:13:00
1474594818,09-22-2016,15:40:18,622.64,67.0,30.410880050664293,49.0,164.96,19.12,06:11:00,18:13:00
1474594521,2016-09-22,15:35:21,642.14,68.0,30.364421178968822,52.0,106.16,14.62,06:11:00,18:19:00
1474594220,09-22-2016,15:30:20,658.41,68.0,30.34503283299288,49.0,52.77,7.87,06:11:00,18:19:00
1474593921,09-22-2016,15:25:21,6828.7,68.0,30.3996671373061,48.0,167.64,7.87,06:11:00,18:19:00
1474593620,22/09/2016,15:20:20,706.48,68.0,30.38531003290348,50.0,104.14,10.12,06:11:00,18:19:00
1474593318,09-22-2016,15:15:18,720.33,680.0,30.388639306781876,,124.83,16.87,06:11:00,18:19:00
1474593023,2016-09-22,15:10:23,748.33,68.0,30.464020292703736,53.0,141.15,13.5,06:11:00,18:19:00
1474592721,09-22-2016,15:05:21,760.0,68.0,30.423288408050347,50.0,182.04,19.12,06:11:00,18:19:00
1474592421,09-22-2016,15:00:21,767.97,68.0,30.381581971450732,49.0,74.46,3.37,06:11:00,18:19:00
1474592125,22/09/2016,14:55:25,787.78,68.0,30.422323539602715,49.0,164.34,9.0,06:11:00,18:19:00
1474591819,22/09/2016,14:50:19,789.3,69.0,30.423612019218815,46.0,114.52,3.37,06:11:00,18:19:00
1474591520,2016-09-22,14:45:20,819.77,69.0,30.465346219775043,44.0,85.11,10.12,06:11:00,18:13:00
1474591221,09-22-2016,14:40:21,834.68,70.0,30.46770062067522,41.0,113.36,12.37,06:11:00,18:19:00
1474590919,2016-09-22,14:35:19,847.88,70.0,30.45152363780853,40.0,118.23,14.62,06:11:00,18:19:00
1474590624,09-22-2016,14:30:24,,70.0,30.45956094890193,39.0,122.6,6.75,06:11:00,18:13:00
1474590318,2016-09-22,14:25:18,891.16,70.0,30.462985125504947,38.0,121.69,15.75,06:11:00,18:19:00
1474590022,09-22-2016,14:20:22,902.09,70.0,30.4083431160558,33.0,111.01,16.87,06:11:00,18:19:00
1474589721,09-22-2016,14:15:21,909.15,70.0,30.41866319798743,38.0,188.16,9.0,06:11:00,18:19:00
1474589419,2016-09-22,14:10:19,925.65,71.0,30.40200239022142,,105.3,13.5,06:11:00,18:19:00
1474589125,22/09/2016,14:05:25,934.18,71.0,30.351934313580628,37.0,151.88,12.37,06:11:00,18:19:00
1474588822,22/09/2016,14:00:22,939.67,70.0,30.39957954727263,35.0,169.63,6.75,06:11:00,18:19:00
1474588524,09-22-2016,13:55:24,946.58,,30.39794745389728,35.0,145.36,9.0,06:11:00,18:19:00
1474587923,09-22-2016,13:45:23,969.59,71.0,30.44037724180859,33.0,121.17,20.25,06:11:00,18:19:00
1474587626,22/09/2016,13:40:26,982.27,71.0,30.373796910767997,36.0,105.24,10.12,06:11:00,18:19:00
1474587319,22/09/2016,13:35:19,994.54,71.0,30.37568919749559,32.0,121.87,19.12,06:11:00,18:13:00
1474587023,2016-09-22,13:30:23,990.52,71.0,30.50575320089275,,160.76,6.75,06:11:00,18:19:00
1474586722,2016-09-22,13:25:22,997.0,71.0,30.479157479381843,35.0,203.6,5.62,06:11:00,18:19:00
1474586424,22/09/2016,13:20:24,1009.16,70.0,30.462262104420205,30.0,126.44,11.25,06:11:00,18:19:00
1474586119,22/09/2016,13:15:19,1021.24,69.0,30.40633466296429,41.0,144.59,13.5,06:11:00,18:13:00
1474585823,2016-09-22,13:10:23,1016.01,69.0,30.35992933088721,40.0,133.65,10.12,06:11:00,18:19:00
1474585521,2016-09-22,13:05:21,1020.86,69.0,30.463992825381695,38.0,145.58,15.75,06:11:00,18:19:00
1474585221,22/09/2016,13:00:21,1029.46,69.0,30.40461395104647,39.0,48.88,7.87,06:11:00,18:13:00
1474584923,2016-09-22,12:55:23,1026.06,,30.334651950402975,42.0,126.67,13.5,06:11:00,18:19:00
1474584623,22/09/2016,12:50:23,1043.82,70.0,30.39220121227191,41.0,123.91,11.25,06:11:00,18:19:00
1474584322,2016-09-22,12:45:22,1048.62,70.0,,41.0,154.89,,06:11:00,18:19:00
1474584019,2016-09-22,12:40:19,1046.32,70.0,30.434352652833805,39.0,179.37,16.87,06:11:00,18:19:00
1474583719,09-22-2016,12:35:19,1047.28,71.0,30.363919858609172,36.0,129.04,13.5,06:11:00,18:19:00
1474583419,2016-09-22,12:30:19,1049.18,70.0,30.383643411006776,38.0,169.69,10.12,06:11:00,18:19:00
1474583121,09-22-2016,12:25:21,1048.33,70.0,30.35257325695963,37.0,136.29,13.5,06:11:00,18:19:00
1474582820,09-22-2016,12:20:20,1051.97,70.0,30.535673843349148,37.0,137.95,13.5,06:11:00,18:19:00
1474582522,22/09/2016,12:15:22,1047.71,70.0,30.428877396025275,,155.62,,06:11:00,18:19:00
1474582219,22/09/2016,12:10:19,1048.27,70.0,30.417547389306215,38.0,92.03,11.25,06:11:00,18:19:00
1474581921,22/09/2016,12:05:21,1053.17,71.0,30.550728901027597,32.0,84.45,3.37,06:11:00,18:19:00
1474581618,09-22-2016,12:00:18,1044.95,70.0,30.418001949407458,32.0,116.57,15.75,06:11:00,18:13:00
1474581322,2016-09-22,11:55:22,1042.58,70.0,30.36695680231538,,130.36,5.62,06:11:00,18:19:00
1474581024,22/09/2016,11:50:24,1046.05,71.0,30.37237574563525,31.0,151.69,12.37,06:11:00,18:19:00
1474580719,22/09/2016,11:45:19,1040.07,70.0,30.44668717997538,26.0,158.1,7.87,06:11:00,18:19:00
1474580424,2016-09-22,11:40:24,1044.45,70.0,30.48645345642484,29.0,160.75,11.25,06:11:00,18:19:00
1474580121,09-22-2016,11:35:21,1039.27,71.0,30.46752407855345,,134.89,15.75,06:11:00,18:19:00
1474579826,09-22-2016,11:30:26,10354.8,71.0,30.42428267830236,27.0,113.85,18.0,06:11:00,18:19:00
1474579519,2016-09-22,11:25:19,1028.63,,30.445159061401505,30.0,190.66,7.87,06:11:00,18:19:00
1474579218,09-22-2016,11:20:18,1020.83,71.0,30.39653094507413,26.0,153.22,9.0,06:11:00,18:19:00
1474578920,09-22-2016,11:15:20,,71.0,30.45538356406916,25.0,126.69,,06:11:00,18:19:00
1474578620,2016-09-22,11:10:20,1012.71,71.0,30.3609675931799,28.0,125.68,10.12,06:11:00,18:19:00
1474578323,09-22-2016,11:05:23,1000.86,71.0,30.37563771549528,29.0,134.92,13.5,06:11:00,18:13:00
1474578020,09-22-2016,11:00:20,992.5,70.0,30.42930171946407,27.0,178.62,5.62,06:11:00,18:19:00
1474577721,2016-09-22,10:55:21,986.74,69.0,30.472324375800792,27.0,102.78,11.25,06:11:00,18:19:00
1474577422,2016-09-22,10:50:22,973.53,70.0,30.41454291749413,29.0,100.8,14.62,06:11:00,18:19:00
